CPU only time (ns): 1.6997e+10
PIM only time (ns): 1.45678e+10
Reuse offloading time (ns): 1.47849e+10 = CPU 8.74907e+08 + PIM 8.74699e+09 + REUSE 5.16302e+09 + SWITCH 3.17391e+09
============================================================
  BBLID  Decision            CPU            PIM     difference          Hash(hi)          Hash(lo)
    338         C        153.333            217        -63.667  1abc9833e4b5e57c  bbb336244c4882a4
    339         C            174              9            165  1b0045fd660fd217  122fa2d6d79c417c
    340         P        176.333             40        136.333  1b309fdf0ea60150  647ed3ace156db37
    341         C        2.33333            184       -181.667  1b3eba594273e76f  e624a737dacd3c0b
    342         C        146.667             80         66.667  1b53111df74f32da  076904ddde3c880a
    343         C            213            176             37  1b5b3a0d14d5e425  96a5f92a9292a3c2
    344         C       0.999999             48            -47  1b69642f26f9a074  886594c5e2372281
    345         C          27680         319768        -292088  1b6ea9403fce1507  9a847ab831e66602
    346         C       0.333333              4       -3.66667  1b784749d5110efb  d1348453cd9d4720
    347         P        526.333            688       -161.667  1b83936facff8c7b  73d9e9df249a535d
    348         P        55942.6         155062       -99119.4  1b985c45449c2f04  4330b5767c4b06c8
    349         C        303.666            242         61.666  1bb18ecac77f1ff3  f54fe8df75fce3dc
    350         C        21.6666            261       -239.333  1bcc8448d28904e0  6168f1e1ca780d12
    351         C       0.999999            106           -105  1bcca62141612c13  13d849e9d027d936
    352         C       0.999999             59            -58  1bd62b3325e5fb36  227e273c0d28a89c
    353         C        17.3333            272       -254.667  1bf19321b463a852  56514ee69a9249e5
    354         C           1595           3838          -2243  1c06e9dc995975c5  b363acc0d50f055d
    355         P    1.71671e+08    4.19917e+07    1.29679e+08  1c1af8d3a7c540a6  f78ca7407bff44c4
    356         C        7427.99           6716         711.99  1c3150373afd23b3  e04f6dcf260b19eb
    357         P    4.33848e+06    3.22484e+06    1.11364e+06  1c349b3a8316d9ba  b71beb6d48ef4807
    358         P    5.12553e+06    1.82838e+06    3.29715e+06  1c5df1b3f876f210  bc28fb9f72fa9000
    359         P    1.56898e+07    1.39585e+07     1.7313e+06  1c73b077d06477c9  097fef45bc9495cf
    360         C        5.33333            290       -284.667  1ca48eabeceaa1b6  1de083114046c456
    361         C        9.66666             67       -57.3333  1ca4e03bd480b970  a6182522cb577172
    362         P         307999         362743         -54744  1caec0deedfa3a1e  4048677547e2d53e
    363         P    2.95976e+06    2.71964e+06         240120  1cb54c97149a568d  1b931eeeeeaccb5c
    364         C        186.333            360       -173.667  1cc6eaa79949e223  e2d94e3826d1fbb4
    365         P    2.96614e+06    3.15917e+06        -193030  1cca1bc89f03f196  fb2d751601740ed4
    366         P        17022.6           6644        10378.6  1ccadcdce3515f91  bb9b6dd3f8bbd378
    367         C       0.333333              8       -7.66667  1cf73a078a56576d  328d8a3a82921a23
    368         P     7.1031e+06    2.93788e+06    4.16522e+06  1d12e6d70c932855  8dba0a52d4c6ea0d
    369         C            175           5346          -5171  1d2097ff12a4452a  4bce096e754d18b2
    370         C             20           1140          -1120  1d39d17f8b931b42  0fedeac14e9326ce
    371         C        34406.6         617062        -582655  1d49b18e7c060d40  abe36d89d892ed30
    372         C              2            178           -176  1d6113fca32dcea4  103f0c2eeef04ae6
    373         C         165569    2.53099e+06   -2.36542e+06  1d616d6def3a3177  2eed386fea7a826e
    374         C        2.33333             80       -77.6667  1d6b774cf9daedf0  161902e3be33603f
    375         C        1483.67           3939       -2455.33  1d79b437d1872bf9  5cec95f9bfe35633
    376         P    1.72429e+07    4.54778e+06    1.26951e+07  1d83dd42afb3cc21  999eb6c5756cc1a0
    377         C        88902.9          83779         5123.9  1da1303e99f587d9  5cac9d69930c4d44
    378         C            211            211              0  1dcc298c2d8b0468  14a52cb8f0493131
    379         P        705.999           3006          -2300  1df1837713fa0d17  f78975174071df0e
    380         C        5.66666           2628       -2622.33  1e187f51eb15ba59  d1a1f97132cc8e60
    381         C            192            137             55  1e1ca864d1765a66  a2a95a180f3bb029
    382         P    3.21135e+07    3.28388e+07        -725300  1e24abdc54fa088b  b96bda644dc16ed3
    383         C        191.333             84        107.333  1e2b1e6a11281cb3  10252c41182bec0b
    384         C             26            564           -538  1e52e2e450e3fd33  28ec265326f5d334
    385         C       0.666666            320       -319.333  1e6f11c6e696bb1a  2bf56268f997b425
    386         P          28000          11024          16976  1e869edc58f73556  7cec40f66cf2af74
    387         P     5.7696e+07    1.94254e+07    3.82706e+07  1eba588a0c25f2fe  91388a13489e0eb6
    388         P         223997          22040         201957  1ebee3941d09a08d  df8505b8a5fd2d42
    389         C             29            290           -261  1ecb09ea99a89aca  e1ed15f582539a3a
    390         C        7647.99          84640         -76992  1ece1a34171a0b5d  7a90cbd6e1e4909d
    391         C        403.333           1617       -1213.67  1edeab95c5aa7d84  d41fa888abf88225
    392         C        74.3333            228       -153.667  1f176f3ee3e63693  bce6c7145b017363
    393         C              5             63            -58  1f1d8baaf3a18a59  3ff0b51adc67640e
    394         C             11           1920          -1909  1f3c1a9ecc7c79e9  c8e37e5cc7211f1d
    395         C       0.333333             55       -54.6667  1f3c854a24d57996  6bd738cf373b52a2
    396         P         308000         333377         -25377  1f71d995bd00242a  b36f496ed9e99bab
    397         C        18.6666            252       -233.333  1f864d0337b32118  9966f17c8415bca5
    398         C        966.666           3319       -2352.33  1f99c40a5605fafc  993073052b709a0e
    399         C        6.33333            119       -112.667  1fbc3085b6a6981e  a2ddb7b33c7689f8
    400         C           2895           2631            264  1fc02c5333ac685c  1c59e390a4a71ac4
    401         C        1826.66           3896       -2069.34  1fc7c4db1cb6dbca  54fd35a4fcfcbab3
    402         P    2.19004e+06    1.87886e+06         311180  1feb35a9a9c4acce  9f1aea1273ec0595
    403         P    2.57394e+07    1.58746e+07     9.8648e+06  20062a20b5611fb0  38aadd500ca563e2
    404         C        200.666            900       -699.334  204437bf4f36fefa  a15659717be2b105
    405         C        255.666           3754       -3498.33  2049e0062388a1df  424c4da9bdc373be
    406         C        11.3333            337       -325.667  206ffe37767df996  04d225cf322cb8a1
    407         C         965512    1.31838e+07   -1.22183e+07  207d2c87b0e524eb  3d67b00354ff60a8
    408         C        2.66666             79       -76.3333  2084ead1d7eb936d  d248a3cb622e2442
    409         C        21852.3         352111        -330259  208e82aeb0b16f53  e6bd29d697951dcf
    410         C        11410.3         205508        -194098  20a93750f9030da8  1d591146b5590997
    411         C        3860.66          57042       -53181.3  20adcc218b3382be  2ea9bf1966ee6fe8
    412         P     2.1835e+06    1.27893e+06         904570  20bec84ff3a601f2  6a3230fb807403a7
    413         C        19252.3         415961        -396709  20cda89ed615148d  d022915b10ee8222
    414         C        187.666             81        106.666  20d9f7304ba658f5  eb8830de1237428e
    415         C            172           4966          -4794  20ddaf149db14f8c  476496c22ab801d4
    416         C        1243.33           2312       -1068.67  20e8a4bef4cb7965  a67094c0fba3f8d6
    417         C        30088.6         255727        -225638  20e9253b78c72c4b  65e3423d3d7e4b4d
    418         C        5756.66          21472       -15715.3  20f07df7887e6e7e  1271a8673489afe3
    419         C        158.333           2534       -2375.67  210c4ebed4c3f41b  7ca74370233586b5
    420         C        903.666           1849       -945.334  210ed8a42dac2a04  bb54477de0e84d74
    421         P    1.45157e+06         398774     1.0528e+06  212986aab8e87510  27c89821f6b6c546
    422         P    4.18668e+07    3.98535e+07     2.0133e+06  213792a595217d5c  80c82405b18810ca
    423         C        325.333           2180       -1854.67  218545e6629f00e8  0dbbaf81e6b05841
    424         C        8226.99          57669         -49442  219048899c9036b1  42e3409e3e6aa8b0
    425         C        396.333           1100       -703.667  2192ba4a650700a6  d35a2654b77e5d43
    426         C        4.99999             63            -58  21b4c31fb1b974f8  7d02152b5cdf4fa2
    427         P        28000.3         250897        -222897  21b6eaff49cfbe0e  469546cb7ea7983b
    428         C          10648         161964        -151316  22050b0f8242c4c3  a466e6de8db9eb08
    429         C        5648.66           4200        1448.66  22180e0c3e9a5e4e  6c04076a3c596aa6
    430         P    4.34596e+06    2.05361e+06    2.29235e+06  2222c3291b886112  a12dd8b88ef0c867
    431         C       0.999999              9             -8  223939ea92cb7f4e  77b8b613cf24dfbd
    432         C        7.33333             90       -82.6667  2241cdd983a162d0  3d53ad54d69fa40b
    433         P             35             64            -29  224f2c39a69e6438  ca93b899f0997164
    434         C            199            567           -368  226b820fec1a93eb  d48449fc7072d82b
    435         C        142.333           1552       -1409.67  22b95f6b3a93f032  719e2b8176b48339
    436         C    6.51055e+06    9.83113e+07   -9.18008e+07  22bc3758e54448a7  ca34df93de1ddafb
    437         P    1.91138e+06    2.20173e+06        -290350  22d494dd2062eb33  e4cb3ba27e8d1a1b
    438         P    9.76195e+06    2.11073e+06    7.65122e+06  231fe1922e3b61c8  133d6d494cbcc64d
    439         P      1.148e+06         546503         601497  23246918b38674ee  b8de12cc5531e93b
    440         P        84521.6         174117       -89595.4  233bfe41aecb166e  d692614d7d50cd22
    441         C        1.66667             10       -8.33333  234207e640248c6e  36b16b1ef130aa37
    442         P         251779          57424         194355  23694e05f4c71dc0  2f80035e4a0ad9ac
    443         C        294.333          10578       -10283.7  23698b9993ad33d0  8fc1609859312a33
    444         C        75.3333            124       -48.6667  236a3ddbb9080595  0a16b51a83ec3587
    445         C        468.666            998       -529.334  237867f8ce17a1ce  f55d3dd28ce46b1c
    446         C       0.666666             57       -56.3333  238dd1715436f75f  57d657722dc97d60
    447         C        69.9999              0        69.9999  239564e30f5ede1b  7d3bcfd1754f5cec
    448         C        2.66666            428       -425.333  23dcd8d5065cb09b  40aae5d3806216a4
    449         C        2.66666             36       -33.3333  2405a33a3e8fece4  1d591b559235db77
    450         C        69.3333            158       -88.6667  2426c13f8357ab48  26658d2162a5542d
    451         P    3.35704e+06    1.13282e+06    2.22422e+06  24443e3e6eb96bdd  172b0f6e012049a7
    452         C       0.999999             69            -68  24469837f0eab564  165e65c4f16f678f
    453         C        509.333             84        425.333  24539b36b838a4c0  2cf521427faec15f
